userid	post	ques	ans	asker	ans1	severity1	bully1	ans2	severity2	bully2	ans3	severity3	bully3
teaachgee	Q: Do you miss your past?<br>A: I miss being a kid. Yes.	Do you miss your past?	 I miss being a kid. Yes.	SamsHairTugger	No	0	n/a	No	None	N/A	No	0	n/a
teaachgee	Q: do you missed formspring? =)<br>A: I did. but now im overwelmed with questions hahah thanks to you! :]	do you missed formspring? =)	 I did. but now im overwelmed with questions hahah thanks to you! :]	CoquettishDiva	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you over think or under think?<br>A: over think on whats not needed and i seem to underthink on what needs the most thinking.	Do you over think or under think?	 over think on whats not needed and i seem to underthink on what needs the most thinking.	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you own a bathrobe?<br>A: No	Do you own a bathrobe?	 No	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you own a graphing calculator?<br>A: yes when i was in hs	Do you own a graphing calculator?	 yes when i was in hs	SamsHairTugger	No	0	n/a	No	0	n/a	Yes	0	n/a
teaachgee	Q: Do you own a gun? Or would you ever? Why?<br>A: No I dont/ My bf does. and yes if i could or had the extra money too have one i would  i'd like to take a gun class as well. just to shoot one. r Because you never know when you'll need to defend yourself. zombies are cruel. hahaa and there's a buncha crazies out there. ya just never know and being prepared isn't half bad anymore....	Do you own a gun? Or would you ever? Why?	 No I dont/ My bf does. and yes if i could or had the extra money too have one i would  i'd like to take a gun class as well. just to shoot one. r Because you never know when you'll need to defend yourself. zombies are cruel. hahaa and there's a buncha crazies out there. ya just never know and being prepared isn't half bad anymore....	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you own a pair of dice?<br>A: noo	Do you own a pair of dice?	 noo	SamsHairTugger	No	0	n/a	No	None	None	No	0	n/a
teaachgee	Q: Do you own a striped sweater?<br>A: i may	Do you own a striped sweater?	 i may	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you own any band tu2013shirts?<br>A: yes. emery. emarosa. all the day holiday	Do you own any band tu2013shirts?	 yes. emery. emarosa. all the day holiday	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you own any game consoles?<br>A: Nope. I like games but i dont own any of my own. Usually don't have time for them	Do you own any game consoles?	 Nope. I like games but i dont own any of my own. Usually don't have time for them	SamsHairTugger	No	None	None	No	0	n/a	No	0	N/A
teaachgee	Q: Do you own anything leopard print?<br>A: a thong	Do you own anything leopard print?	 a thong	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you own anything that involves with Betty boop?<br>A: No lol thats funny :)	Do you own anything that involves with Betty boop?	 No lol thats funny :)	xtabithaxo	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you own shirts with funny sayings on them? If so  which is your favorite?<br>A: not really	Do you own shirts with funny sayings on them? If so  which is your favorite?	 not really	SamsHairTugger	No	None	None	No	0	n/a	No	0	n/a
teaachgee	Q: Do you own slippers?<br>A: nope	Do you own slippers?	 nope	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you pay attention to calories on the back of packages?<br>A: not really	Do you pay attention to calories on the back of packages?	 not really	SamsHairTugger	No	None	N/A	No	0	n/a	No	0	n/a
teaachgee	Q: Do you prefer Chinese or Mexican?<br>A: MMMMHHHMMM i love chinese and mexican. haha	Do you prefer Chinese or Mexican?	 MMMMHHHMMM i love chinese and mexican. haha	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you prefer hot coffee  iced coffee  or neither?<br>A: Hot coffee  iced coffee!! :] haha	Do you prefer hot coffee  iced coffee  or neither?	 Hot coffee  iced coffee!! :] haha	ThatlilNinjaKid	No	0	n/a	No	0	None	No	0	n/a
teaachgee	Q: Do you prefer regular or chocolate milk?<br>A: neither. im not a milk fan.	Do you prefer regular or chocolate milk?	 neither. im not a milk fan.	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you prefer Scary movies or comedy movies?<br>A: comedy	Do you prefer Scary movies or comedy movies?	 comedy	krlgibney	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you prefer tape or a stapler?<br>A: tape. duck tape	Do you prefer tape or a stapler?	 tape. duck tape	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you prefer to ask question or answer them? why do you think this is?<br>A: both :)	Do you prefer to ask question or answer them? why do you think this is?	 both :)	ChloroformGRL	No	None	None	No	0	n/a	No	0	n/a
teaachgee	Q: Do you prefer to be blissfully unaware? Or know what going on though it may hurt to know?<br>A: know whats going on because then it was MY CHOICE to be hurt.	Do you prefer to be blissfully unaware? Or know what going on though it may hurt to know?	 know whats going on because then it was MY CHOICE to be hurt.	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you prefer to work independently or on a team?<br>A: independently	Do you prefer to work independently or on a team?	 independently	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you put anything on your spaghetti Bolognaise?<br>A: I dk what spaghetti bolognaise is? haha enlighten me????	Do you put anything on your spaghetti Bolognaise?	 I dk what spaghetti bolognaise is? haha enlighten me????	FUTURESTARdelux	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you put cheese on your spaghetti?<br>A: yes i love cheese.	Do you put cheese on your spaghetti?	 yes i love cheese.	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: do you put on make up everyday?<br>A: Not everyday. Usually when I wanna pretty or im going out for something special :)	do you put on make up everyday?	 Not everyday. Usually when I wanna pretty or im going out for something special :)	emahsnouoy	No	None	N/A	No	0	n/a	No	0	n/a
teaachgee	Q: Do you put up Christmas lights at Christmas time?<br>A: Yes. i love decorating	Do you put up Christmas lights at Christmas time?	 Yes. i love decorating	rubinathy15	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you randomly bust out singing when you hear a song playing somewhere?<br>A: not too often unless im in the car	Do you randomly bust out singing when you hear a song playing somewhere?	 not too often unless im in the car	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you read trashy romance novels often?<br>A: nope	Do you read trashy romance novels often?	 nope	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you really  truly miss someone right now?<br>A: Not really	Do you really  truly miss someone right now?	 Not really	kissandsell	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you really care what people think about you? If so  why?<br>A: Nahh because If i cared what others thought about me i would never get to think about what i care about. Caring about what others think is a waste of all time in my opinion. Its my life. Ill live it the way I want	Do you really care what people think about you? If so  why?	 Nahh because If i cared what others thought about me i would never get to think about what i care about. Caring about what others think is a waste of all time in my opinion. Its my life. Ill live it the way I want	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you recycle?<br>A: yes! everyone should RECYCLE.	Do you recycle?	 yes! everyone should RECYCLE.	rubinathy15	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you regularly watch the news?<br>A: no but i get online a lot	Do you regularly watch the news?	 no but i get online a lot	SamsHairTugger	No	0	n/a	No	None	n/a	No	6	n/a
teaachgee	Q: Do you say I Love You to your friends all the time?:<br>A: every now and then	Do you say I Love You to your friends all the time?:	 every now and then	rubinathy15	No	0	n/a	No	0	n/a	No	None	n/a
teaachgee	Q: Do you scream on rollercoasters?<br>A: have too! :) it makes it so much more fun.	Do you scream on rollercoasters?	 have too! :) it makes it so much more fun.	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you shower in the morning or at night before bed?<br>A: at night. i like to climb into bed clean :)	Do you shower in the morning or at night before bed?	 at night. i like to climb into bed clean :)	SamsHairTugger	No	0	n/a	No	0	na	No	None	None
teaachgee	Q: Do you shower in the morning or at night before bed?<br>A: repeat	Do you shower in the morning or at night before bed?	 repeat	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you shrug it off or cry for hours?<br>A: Shrug it off. :] haha no time to deal with petty bullshiz.	Do you shrug it off or cry for hours?	 Shrug it off. :] haha no time to deal with petty bullshiz.	ECriispy	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you sing in the car?<br>A: A L W A Y S : ]	Do you sing in the car?	 A L W A Y S : ]	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you sleep with noise or in complete silence?<br>A: complete silence and all darkness.	Do you sleep with noise or in complete silence?	 complete silence and all darkness.	SamsHairTugger	No	None	None	No	0	n/a	No	0	n/a
teaachgee	Q: Do you sleep with your closet doors open or closed?<br>A: Closed usually	Do you sleep with your closet doors open or closed?	 Closed usually	SamsHairTugger	No	None	N/A	No	0	n/a	No	0	n/a
teaachgee	Q: Do you snore or Steal the covers or Roll around in your sleep?<br>A: I snore sometimes so im told . and nahh i lay pretty still when it comes to sleep. I sleep like a log. ha	Do you snore or Steal the covers or Roll around in your sleep?	 I snore sometimes so im told . and nahh i lay pretty still when it comes to sleep. I sleep like a log. ha	emahsnouoy	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: do you sometimes ask God why things happen to you?<br>A: Nahhh. Things always have a purpose. :]	do you sometimes ask God why things happen to you?	 Nahhh. Things always have a purpose. :]	emahsnouoy	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: do you still believe to the race concept? like asian black and white are different type of races? or you prefer to use the term ethnic group?<br>A: I don't really think much about it honestly. race  ethnicity  differences  color...its all the same meaning to me. :] we're all different.	do you still believe to the race concept? like asian black and white are different type of races? or you prefer to use the term ethnic group?	 I don't really think much about it honestly. race  ethnicity  differences  color...its all the same meaning to me. :] we're all different.	im2young2worry	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you swear when youu2019re mad?<br>A: Nope	Do you swear when youu2019re mad?	 Nope	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you take a lot of pictures?<br>A: lots and lots	Do you take a lot of pictures?	 lots and lots	rubinathy15	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you take any dare?<br>A: Dare me :)	Do you take any dare?	 Dare me :)	gissellemonstah	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you take life too seriously or not serious enough?<br>A: i think serious enough	Do you take life too seriously or not serious enough?	 i think serious enough	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you take work home with you?<br>A: No	Do you take work home with you?	 No	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you take your daily vitamins?<br>A: yes :]	Do you take your daily vitamins?	 yes :]	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: do you talk more?<br>A: i like to talk  yes.	do you talk more?	 i like to talk  yes.	kristen2000	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you tell a person if you see they have toilet paper stuck on their shoe?<br>A: Yes!? Wouldn't you. hahahhaha	Do you tell a person if you see they have toilet paper stuck on their shoe?	 Yes!? Wouldn't you. hahahhaha	rubinathy15	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you think Christmas is stressful?<br>A: Nothing like that should be stressful. It should be fun. When it becomes stressful  that's when you know you've lost sight of the true meaning of christmas!! think about it people.	Do you think Christmas is stressful?	 Nothing like that should be stressful. It should be fun. When it becomes stressful  that's when you know you've lost sight of the true meaning of christmas!! think about it people.	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you think demons are real?<br>A: Ehh maybe.	Do you think demons are real?	 Ehh maybe.	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you think famous people have the right to have a private life?<br>A: Yes I do. :]	Do you think famous people have the right to have a private life?	 Yes I do. :]	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: do you think gays are more stylish than girls? why or why not?<br>A: yes i do only because women seem to have lost the want to look good for themselves anymore. so as much as gays sometimes over do it..gays vs girls...gays win	do you think gays are more stylish than girls? why or why not?	 yes i do only because women seem to have lost the want to look good for themselves anymore. so as much as gays sometimes over do it..gays vs girls...gays win	emahsnouoy	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you think if we found another life form we&#039;d try to kill it?<br>A: yes of course. definantly	Do you think if we found another life form we&#039;d try to kill it?	 yes of course. definantly	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you think if we knew how the world was going to end we&#039;d go insane?<br>A: yes prolly	Do you think if we knew how the world was going to end we&#039;d go insane?	 yes prolly	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you think if your parents knew more about you they could relate better?<br>A: IDK. My parents are  okay let me restart..My mother is relentless. My Dad knows me quite well actually. My mother just doesn't like the thought of me having a mind and using it. Ha. its annoying but hey  its not like we can choose our parents.	Do you think if your parents knew more about you they could relate better?	 IDK. My parents are  okay let me restart..My mother is relentless. My Dad knows me quite well actually. My mother just doesn't like the thought of me having a mind and using it. Ha. its annoying but hey  its not like we can choose our parents.	ChloroformGRL	No	None	N/A	No	0	n/a	No	0	n/a
teaachgee	Q: Do you think it s sassy when people of the opposite sex swear every once in a while when they usually don&#039;t?:<br>A: i guess..	Do you think it s sassy when people of the opposite sex swear every once in a while when they usually don&#039;t?:	 i guess..	rubinathy15	No	None	n/a	Yes	6	people of the opposite sex swear every once in a while	No	0	n/a
teaachgee	Q: Do you think it&#039;s better to find love or let it find you?<br>A: let it find you. it will :]	Do you think it&#039;s better to find love or let it find you?	 let it find you. it will :]	SamsHairTugger	No	0	n/a	No	0	n/a	No	0	n/a
teaachgee	Q: Do you think it&#039;s okay for guys to wear pink?<br>A: Sometimes. but its usually gay ahha	Do you think it&#039;s okay for guys to wear pink?	 Sometimes. but its usually gay ahha	SamsHairTugger	No	0	n/a	Yes	2	gay	No	0	n/a
teaachgee	Q: Do you think it&#039;s okay for parents to push their beliefs on their children?<br>A: its okay unless it effects free will. but good morals and standards aren't bad to push on a child with no form or structure that needs it.	Do you think it&#039;s okay for parents to push their beliefs on their children?	 its okay unless it effects free will. but good morals and standards aren't bad to push on a child with no form or structure that needs it.	ChloroformGRL	No	0	n/a	No	0	n/a	No	0	n/a
